Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-08 10:21:00-05:00,12807.6728515625,12809.4716796875,12787.8330078125,12787.8330078125,19716000,0,0
2022-03-08 10:22:00-05:00,12786.6416015625,12788.845703125,12781.673828125,12781.673828125,15381000,0,0
2022-03-08 10:23:00-05:00,12783.0654296875,12789.3037109375,12778.880859375,12781.158203125,15544000,0,0
2022-03-08 10:24:00-05:00,12784.1201171875,12784.603515625,12762.35546875,12762.35546875,14555000,0,0
2022-03-08 10:25:00-05:00,12755.884765625,12756.4736328125,12743.1318359375,12745.0361328125,16156000,0,0
2022-03-08 10:26:00-05:00,12746.7177734375,12748.162109375,12737.107421875,12737.107421875,14824000,0,0
2022-03-08 10:27:00-05:00,12737.3759765625,12744.8564453125,12731.962890625,12731.962890625,14312000,0,0
2022-03-08 10:28:00-05:00,12729.6806640625,12736.2431640625,12729.6806640625,12735.6123046875,14042000,0,0
2022-03-08 10:29:00-05:00,12737.7578125,12737.7578125,12725.9755859375,12725.9755859375,14062000,0,0
2022-03-08 10:30:00-05:00,12723.359375,12749.7353515625,12721.046875,12749.7353515625,17856000,0,0
2022-03-08 10:31:00-05:00,12747.26953125,12747.26953125,12737.9892578125,12737.9892578125,17888000,0,0
2022-03-08 10:32:00-05:00,12731.173828125,12731.173828125,12705.15234375,12705.15234375,16132000,0,0
2022-03-08 10:33:00-05:00,12705.44921875,12705.44921875,12687.69140625,12688.671875,16712000,0,0
2022-03-08 10:34:00-05:00,12688.6171875,12688.6171875,12672.90625,12674.7861328125,17189000,0,0
2022-03-08 10:35:00-05:00,12678.416015625,12683.4951171875,12670.3310546875,12675.5576171875,14751000,0,0
2022-03-08 10:36:00-05:00,12683.744140625,12691.255859375,12683.55078125,12691.255859375,15630000,0,0
2022-03-08 10:37:00-05:00,12696.8525390625,12701.9619140625,12693.947265625,12695.1591796875,16009000,0,0
2022-03-08 10:38:00-05:00,12698.8017578125,12698.8017578125,12682.9130859375,12682.9130859375,14431000,0,0
2022-03-08 10:39:00-05:00,12679.6240234375,12681.357421875,12671.2158203125,12681.357421875,13412000,0,0
2022-03-08 10:40:00-05:00,12685.4248046875,12711.0,12682.09375,12711.0,16684000,0,0
2022-03-08 10:41:00-05:00,12709.921875,12718.029296875,12709.921875,12718.029296875,14287000,0,0
2022-03-08 10:42:00-05:00,12717.509765625,12719.5380859375,12706.443359375,12709.791015625,13345000,0,0
2022-03-08 10:43:00-05:00,12706.6123046875,12710.69140625,12703.484375,12704.3447265625,12012000,0,0
2022-03-08 10:44:00-05:00,12702.3310546875,12715.9775390625,12698.0322265625,12714.6630859375,13019000,0,0
2022-03-08 10:45:00-05:00,12715.2509765625,12715.943359375,12711.373046875,12715.2333984375,12682000,0,0
2022-03-08 10:46:00-05:00,12712.7900390625,12737.2353515625,12708.5107421875,12737.2353515625,13342000,0,0
2022-03-08 10:47:00-05:00,12738.7626953125,12741.9404296875,12736.5361328125,12741.9404296875,19159000,0,0
2022-03-08 10:48:00-05:00,12744.453125,12747.708984375,12741.787109375,12747.4609375,13820000,0,0
2022-03-08 10:49:00-05:00,12745.8759765625,12755.9619140625,12745.8759765625,12755.9619140625,12268000,0,0
2022-03-08 10:50:00-05:00,12752.65625,12752.65625,12743.0859375,12743.0859375,12135000,0,0
2022-03-08 10:51:00-05:00,12742.7431640625,12749.833984375,12738.9951171875,12749.833984375,12086000,0,0
2022-03-08 10:52:00-05:00,12750.287109375,12750.287109375,12728.7939453125,12729.6083984375,13450000,0,0
2022-03-08 10:53:00-05:00,12731.1083984375,12731.1083984375,12718.9404296875,12720.83203125,12631000,0,0
2022-03-08 10:54:00-05:00,12726.7578125,12801.2421875,12726.7578125,12801.2421875,17321000,0,0
2022-03-08 10:55:00-05:00,12803.0419921875,12819.08203125,12802.1787109375,12811.7939453125,22170000,0,0
2022-03-08 10:56:00-05:00,12805.259765625,12805.259765625,12797.9091796875,12800.873046875,14914000,0,0
2022-03-08 10:57:00-05:00,12801.2314453125,12805.720703125,12797.3740234375,12805.720703125,12074000,0,0
2022-03-08 10:58:00-05:00,12817.3779296875,12837.1337890625,12817.3779296875,12837.1337890625,17296000,0,0
2022-03-08 10:59:00-05:00,12834.44921875,12835.1875,12827.8828125,12827.8828125,15625000,0,0
2022-03-08 11:00:00-05:00,12830.14453125,12840.140625,12827.9765625,12839.484375,14827000,0,0
2022-03-08 11:01:00-05:00,12820.5166015625,12823.814453125,12812.8486328125,12823.814453125,14428000,0,0
2022-03-08 11:02:00-05:00,12825.4697265625,12834.640625,12825.4697265625,12831.994140625,14557000,0,0
2022-03-08 11:03:00-05:00,12823.30078125,12843.9267578125,12823.30078125,12842.1826171875,14425000,0,0
2022-03-08 11:04:00-05:00,12844.208984375,12857.2705078125,12844.208984375,12851.23046875,16309000,0,0
2022-03-08 11:05:00-05:00,12851.310546875,12852.5263671875,12833.146484375,12833.146484375,15885000,0,0
2022-03-08 11:06:00-05:00,12831.9619140625,12831.9619140625,12801.984375,12803.7158203125,15067000,0,0
2022-03-08 11:07:00-05:00,12805.572265625,12805.572265625,12787.642578125,12788.09765625,12775000,0,0
2022-03-08 11:08:00-05:00,12788.2119140625,12790.6650390625,12788.2119140625,12789.609375,13767000,0,0
2022-03-08 11:09:00-05:00,12786.7451171875,12796.3671875,12785.8779296875,12793.1240234375,10715000,0,0
2022-03-08 11:10:00-05:00,12795.796875,12808.5498046875,12795.796875,12800.8115234375,14599000,0,0
2022-03-08 11:11:00-05:00,12800.65625,12804.580078125,12794.4169921875,12799.087890625,13295000,0,0
2022-03-08 11:12:00-05:00,12799.861328125,12799.861328125,12784.8447265625,12784.8447265625,12861000,0,0
2022-03-08 11:13:00-05:00,12780.9599609375,12780.9599609375,12773.1025390625,12780.431640625,12468000,0,0
2022-03-08 11:14:00-05:00,12781.013671875,12785.1533203125,12777.65625,12785.1533203125,10501000,0,0
2022-03-08 11:15:00-05:00,12789.8701171875,12790.5087890625,12780.1357421875,12780.1357421875,12307000,0,0
2022-03-08 11:16:00-05:00,12781.611328125,12789.3486328125,12780.5322265625,12784.2626953125,12007000,0,0
2022-03-08 11:17:00-05:00,12782.2890625,12782.580078125,12770.8505859375,12773.9462890625,11146000,0,0
2022-03-08 11:18:00-05:00,12784.583984375,12787.3603515625,12780.1650390625,12785.337890625,12486000,0,0
2022-03-08 11:19:00-05:00,12780.5576171875,12791.8193359375,12780.5576171875,12789.6259765625,11380000,0,0
2022-03-08 11:20:00-05:00,12790.9921875,12793.373046875,12773.76953125,12774.255859375,10734000,0,0
2022-03-08 11:21:00-05:00,12773.4658203125,12773.4658203125,12758.626953125,12758.626953125,14348000,0,0
2022-03-08 11:22:00-05:00,12754.845703125,12759.783203125,12754.724609375,12754.724609375,11916000,0,0
2022-03-08 11:23:00-05:00,12752.98046875,12757.6611328125,12752.98046875,12753.8427734375,10349000,0,0
2022-03-08 11:24:00-05:00,12754.275390625,12755.4736328125,12746.1953125,12746.1953125,9937000,0,0
2022-03-08 11:25:00-05:00,12745.7548828125,12753.3642578125,12745.7548828125,12753.3642578125,10967000,0,0
2022-03-08 11:26:00-05:00,12748.2265625,12749.162109375,12727.669921875,12727.669921875,11624000,0,0
2022-03-08 11:27:00-05:00,12728.783203125,12742.798828125,12728.4453125,12742.798828125,14924000,0,0
2022-03-08 11:28:00-05:00,12742.646484375,12742.646484375,12734.6337890625,12735.9990234375,10208000,0,0
2022-03-08 11:29:00-05:00,12733.71484375,12739.828125,12729.9248046875,12737.2158203125,10217000,0,0
2022-03-08 11:30:00-05:00,12735.2509765625,12739.3994140625,12732.490234375,12732.6474609375,11191000,0,0
2022-03-08 11:31:00-05:00,12731.65234375,12731.65234375,12701.2900390625,12701.2900390625,10829000,0,0
2022-03-08 11:32:00-05:00,12697.8837890625,12697.8837890625,12675.3359375,12675.3359375,14820000,0,0
2022-03-08 11:33:00-05:00,12679.9306640625,12687.1044921875,12679.9306640625,12682.9404296875,13511000,0,0
2022-03-08 11:34:00-05:00,12679.984375,12694.9765625,12679.984375,12694.9765625,4477000,0,0
2022-03-08 11:35:00-05:00,12695.0693359375,12697.02734375,12691.041015625,12697.02734375,15425000,0,0
2022-03-08 11:36:00-05:00,12697.642578125,12702.671875,12697.642578125,12699.9111328125,9381000,0,0
2022-03-08 11:37:00-05:00,12700.0166015625,12700.0166015625,12691.20703125,12697.7353515625,8922000,0,0
2022-03-08 11:38:00-05:00,12696.8291015625,12700.5283203125,12694.486328125,12694.486328125,9048000,0,0
2022-03-08 11:39:00-05:00,12694.1474609375,12694.1474609375,12683.0888671875,12686.404296875,8835000,0,0
2022-03-08 11:40:00-05:00,12688.220703125,12711.9521484375,12688.220703125,12708.18359375,12179000,0,0
2022-03-08 11:41:00-05:00,12706.013671875,12706.013671875,12689.33203125,12689.6484375,10164000,0,0
2022-03-08 11:42:00-05:00,12687.4765625,12687.4765625,12679.359375,12682.97265625,11961000,0,0
2022-03-08 11:43:00-05:00,12683.3525390625,12688.267578125,12683.3525390625,12686.90625,8062000,0,0
2022-03-08 11:44:00-05:00,12686.220703125,12693.9248046875,12681.5595703125,12691.7373046875,9006000,0,0
2022-03-08 11:45:00-05:00,12691.6064453125,12701.037109375,12691.6064453125,12696.248046875,10891000,0,0
2022-03-08 11:46:00-05:00,12696.0869140625,12719.1806640625,12696.0869140625,12719.1806640625,9422000,0,0
2022-03-08 11:47:00-05:00,12724.2490234375,12749.2080078125,12724.2490234375,12749.2080078125,14656000,0,0
2022-03-08 11:48:00-05:00,12750.1953125,12750.1953125,12744.5810546875,12747.33203125,10013000,0,0
2022-03-08 11:49:00-05:00,12755.708984375,12762.359375,12755.708984375,12757.609375,11065000,0,0
2022-03-08 11:50:00-05:00,12759.54296875,12759.830078125,12755.5830078125,12758.560546875,9479000,0,0
2022-03-08 11:51:00-05:00,12763.0947265625,12764.69921875,12760.4951171875,12761.7060546875,9297000,0,0
2022-03-08 11:52:00-05:00,12760.927734375,12768.037109375,12760.2373046875,12764.787109375,13280000,0,0
2022-03-08 11:53:00-05:00,12763.798828125,12773.818359375,12763.798828125,12770.2890625,9599000,0,0
2022-03-08 11:54:00-05:00,12770.3251953125,12776.6953125,12769.013671875,12776.474609375,8992000,0,0
2022-03-08 11:55:00-05:00,12775.49609375,12790.7880859375,12775.49609375,12789.259765625,9143000,0,0
2022-03-08 11:56:00-05:00,12784.3818359375,12789.7314453125,12779.669921875,12787.1015625,12496000,0,0
2022-03-08 11:57:00-05:00,12785.3955078125,12785.3955078125,12779.392578125,12780.888671875,9915000,0,0
2022-03-08 11:58:00-05:00,12777.640625,12778.984375,12768.2822265625,12768.6728515625,11169000,0,0
2022-03-08 11:59:00-05:00,12769.30859375,12769.30859375,12757.6064453125,12761.26171875,11061000,0,0
2022-03-08 12:00:00-05:00,12765.2626953125,12765.2626953125,12758.9140625,12758.9140625,10177000,0,0
2022-03-08 12:01:00-05:00,12759.2509765625,12804.98046875,12759.2509765625,12804.98046875,11603000,0,0
2022-03-08 12:02:00-05:00,12807.2958984375,12829.7890625,12807.2958984375,12829.7890625,22880000,0,0
2022-03-08 12:03:00-05:00,12827.8564453125,12840.490234375,12827.708984375,12840.490234375,5638000,0,0
2022-03-08 12:04:00-05:00,12840.2392578125,12842.255859375,12835.326171875,12835.77734375,10921000,0,0
2022-03-08 12:05:00-05:00,12834.7041015625,12848.515625,12834.7041015625,12848.515625,10409000,0,0
2022-03-08 12:06:00-05:00,12851.4013671875,12870.6455078125,12851.4013671875,12870.6455078125,14784000,0,0
2022-03-08 12:07:00-05:00,12870.67578125,12883.9521484375,12869.701171875,12882.5234375,21857000,0,0
2022-03-08 12:08:00-05:00,12881.2646484375,12889.4150390625,12878.3603515625,12885.236328125,6283000,0,0
2022-03-08 12:09:00-05:00,12884.7314453125,12885.87890625,12878.6630859375,12882.4521484375,16775000,0,0
2022-03-08 12:10:00-05:00,12884.10546875,12893.931640625,12884.10546875,12893.931640625,5087000,0,0
2022-03-08 12:11:00-05:00,12897.6748046875,12899.748046875,12896.9404296875,12898.0625,6851000,0,0
2022-03-08 12:12:00-05:00,12918.0185546875,12929.7841796875,12918.0185546875,12929.7841796875,28200000,0,0
2022-03-08 12:13:00-05:00,12933.7177734375,12948.419921875,12932.4931640625,12947.8935546875,7541000,0,0
2022-03-08 12:14:00-05:00,12949.8076171875,12972.705078125,12947.919921875,12972.705078125,15554000,0,0
2022-03-08 12:15:00-05:00,12979.09765625,12979.3193359375,12968.0048828125,12972.625,19174000,0,0
2022-03-08 12:16:00-05:00,12971.48046875,12996.37109375,12966.4716796875,12996.37109375,15652000,0,0
2022-03-08 12:17:00-05:00,12994.5078125,13008.1650390625,12993.2099609375,13008.1650390625,17451000,0,0
2022-03-08 12:18:00-05:00,13007.1142578125,13039.94140625,13005.353515625,13039.94140625,16365000,0,0
2022-03-08 12:19:00-05:00,13041.7021484375,13046.2275390625,13029.337890625,13042.9013671875,18739000,0,0
2022-03-08 12:20:00-05:00,13043.375,13046.751953125,13037.3544921875,13044.6572265625,15184000,0,0
2022-03-08 12:21:00-05:00,13043.7431640625,13056.359375,13043.7431640625,13054.3515625,17229000,0,0
2022-03-08 12:22:00-05:00,13055.40625,13055.40625,13019.84375,13021.1962890625,28338000,0,0
2022-03-08 12:23:00-05:00,13016.23828125,13016.23828125,12994.9228515625,12996.51171875,7961000,0,0
2022-03-08 12:24:00-05:00,13000.6298828125,13001.3134765625,12997.859375,12999.31640625,22008000,0,0
2022-03-08 12:25:00-05:00,12999.0400390625,12999.0400390625,12968.6181640625,12970.6640625,10124000,0,0
2022-03-08 12:26:00-05:00,12975.9951171875,12977.0,12968.84375,12968.84375,16935000,0,0
2022-03-08 12:27:00-05:00,12969.3193359375,12985.033203125,12964.3427734375,12982.2314453125,14831000,0,0
2022-03-08 12:28:00-05:00,12984.271484375,13003.76953125,12983.4443359375,13003.7158203125,15585000,0,0
2022-03-08 12:29:00-05:00,13006.0048828125,13026.7666015625,13004.759765625,13023.2041015625,17717000,0,0
2022-03-08 12:30:00-05:00,13022.82421875,13026.982421875,13010.068359375,13010.068359375,14746000,0,0
2022-03-08 12:31:00-05:00,13009.984375,13009.984375,12993.236328125,12995.41015625,15950000,0,0
2022-03-08 12:32:00-05:00,12997.392578125,13000.48046875,12995.3046875,13000.181640625,12006000,0,0
2022-03-08 12:33:00-05:00,13000.73046875,13039.23046875,13000.73046875,13039.23046875,14972000,0,0
2022-03-08 12:34:00-05:00,13037.9248046875,13055.5849609375,13036.80859375,13055.1435546875,14629000,0,0
2022-03-08 12:35:00-05:00,13058.2666015625,13060.3984375,13040.337890625,13041.9765625,14302000,0,0
2022-03-08 12:36:00-05:00,13041.6923828125,13051.3466796875,13037.3505859375,13051.3466796875,16047000,0,0
2022-03-08 12:37:00-05:00,13050.8818359375,13061.0009765625,13050.8818359375,13061.0009765625,21902000,0,0
2022-03-08 12:38:00-05:00,13058.083984375,13072.234375,13057.5908203125,13064.7783203125,6972000,0,0
2022-03-08 12:39:00-05:00,13066.1669921875,13085.5263671875,13066.1669921875,13085.5263671875,14047000,0,0
2022-03-08 12:40:00-05:00,13087.4248046875,13087.4248046875,13071.45703125,13071.45703125,15710000,0,0
2022-03-08 12:41:00-05:00,13069.447265625,13069.447265625,13057.5830078125,13058.7119140625,16221000,0,0
2022-03-08 12:42:00-05:00,13059.111328125,13060.630859375,13055.8779296875,13059.359375,12562000,0,0
2022-03-08 12:43:00-05:00,13058.2724609375,13078.9921875,13058.2724609375,13078.9921875,12710000,0,0
2022-03-08 12:44:00-05:00,13077.9228515625,13087.2431640625,13073.126953125,13086.3017578125,15597000,0,0
2022-03-08 12:45:00-05:00,13083.484375,13087.7373046875,13072.7880859375,13087.0341796875,13275000,0,0
2022-03-08 12:46:00-05:00,13087.4072265625,13108.6474609375,13087.4072265625,13103.6943359375,13693000,0,0
2022-03-08 12:47:00-05:00,13103.1533203125,13105.2568359375,13100.951171875,13101.4482421875,17593000,0,0
2022-03-08 12:48:00-05:00,13096.353515625,13098.35546875,13092.5244140625,13092.5244140625,6646000,0,0
2022-03-08 12:49:00-05:00,13094.3212890625,13100.6826171875,13094.0732421875,13096.5654296875,11602000,0,0
2022-03-08 12:50:00-05:00,13096.1796875,13096.1796875,13063.6279296875,13063.6279296875,12690000,0,0
2022-03-08 12:51:00-05:00,13061.470703125,13061.470703125,13048.509765625,13053.1279296875,12214000,0,0
2022-03-08 12:52:00-05:00,13053.880859375,13069.5458984375,13053.880859375,13065.29296875,12704000,0,0
2022-03-08 12:53:00-05:00,13064.744140625,13082.931640625,13064.744140625,13082.931640625,11123000,0,0
2022-03-08 12:54:00-05:00,13085.23046875,13101.125,13084.44921875,13101.125,13162000,0,0
2022-03-08 12:55:00-05:00,13101.4013671875,13101.4013671875,13085.951171875,13087.66015625,11668000,0,0
2022-03-08 12:56:00-05:00,13087.658203125,13087.658203125,13079.0107421875,13079.2216796875,9330000,0,0
2022-03-08 12:57:00-05:00,13084.1005859375,13092.076171875,13083.9287109375,13088.328125,11237000,0,0
2022-03-08 12:58:00-05:00,13089.7685546875,13091.97265625,13086.6689453125,13086.982421875,8903000,0,0
2022-03-08 12:59:00-05:00,13089.330078125,13096.708984375,13089.330078125,13096.1904296875,10100000,0,0
2022-03-08 13:00:00-05:00,13096.037109375,13105.609375,13096.037109375,13104.7265625,4231000,0,0
2022-03-08 13:01:00-05:00,13106.1396484375,13122.4580078125,13106.1396484375,13121.0244140625,17504000,0,0
2022-03-08 13:02:00-05:00,13121.7353515625,13130.96875,13116.755859375,13130.96875,12924000,0,0
2022-03-08 13:03:00-05:00,13131.9052734375,13139.9892578125,13131.9052734375,13137.3505859375,13034000,0,0
2022-03-08 13:04:00-05:00,13135.35546875,13142.318359375,13133.9716796875,13142.318359375,10175000,0,0
2022-03-08 13:05:00-05:00,13146.2724609375,13146.68359375,13130.9326171875,13134.4990234375,17937000,0,0
2022-03-08 13:06:00-05:00,13135.3330078125,13137.556640625,13132.9228515625,13135.9970703125,6274000,0,0
2022-03-08 13:07:00-05:00,13137.146484375,13154.0576171875,13134.951171875,13153.6611328125,11247000,0,0
2022-03-08 13:08:00-05:00,13151.7548828125,13153.2314453125,13147.0087890625,13151.0048828125,13088000,0,0
2022-03-08 13:09:00-05:00,13146.869140625,13148.8369140625,13144.5673828125,13148.8369140625,10657000,0,0
2022-03-08 13:10:00-05:00,13150.2138671875,13150.6611328125,13140.2939453125,13144.7158203125,14615000,0,0
2022-03-08 13:11:00-05:00,13146.1689453125,13146.1689453125,13142.8701171875,13142.9619140625,4842000,0,0
2022-03-08 13:12:00-05:00,13143.46875,13157.3203125,13143.46875,13156.1953125,9089000,0,0
2022-03-08 13:13:00-05:00,13156.513671875,13159.4365234375,13142.6083984375,13142.6083984375,12984000,0,0
2022-03-08 13:14:00-05:00,13145.814453125,13148.1806640625,13129.8583984375,13130.63671875,16817000,0,0
2022-03-08 13:15:00-05:00,13129.0390625,13132.4208984375,13128.76171875,13129.6865234375,5460000,0,0
2022-03-08 13:16:00-05:00,13133.6796875,13139.462890625,13130.62109375,13139.462890625,14674000,0,0
2022-03-08 13:17:00-05:00,13139.1748046875,13144.0205078125,13139.1748046875,13140.6142578125,5298000,0,0
2022-03-08 13:18:00-05:00,13140.3408203125,13140.3408203125,13119.94140625,13119.94140625,16419000,0,0
2022-03-08 13:19:00-05:00,13121.314453125,13131.4033203125,13116.1337890625,13131.4033203125,5550000,0,0
2022-03-08 13:20:00-05:00,13133.3916015625,13133.3916015625,13119.361328125,13121.134765625,12975000,0,0
2022-03-08 13:21:00-05:00,13122.8515625,13124.3544921875,13109.533203125,13109.533203125,4704000,0,0
2022-03-08 13:22:00-05:00,13110.3017578125,13115.216796875,13108.9326171875,13109.537109375,14141000,0,0
2022-03-08 13:23:00-05:00,13109.638671875,13109.638671875,13094.9853515625,13095.328125,4850000,0,0
2022-03-08 13:24:00-05:00,13095.4033203125,13099.0625,13080.0224609375,13080.0224609375,16371000,0,0
2022-03-08 13:25:00-05:00,13080.505859375,13080.505859375,13066.369140625,13068.68359375,5753000,0,0
2022-03-08 13:26:00-05:00,13065.490234375,13067.1103515625,13047.099609375,13047.099609375,15976000,0,0
2022-03-08 13:27:00-05:00,13047.150390625,13047.34765625,13035.9140625,13040.990234375,5301000,0,0
2022-03-08 13:28:00-05:00,13041.6474609375,13045.013671875,13032.7900390625,13034.1689453125,15688000,0,0
2022-03-08 13:29:00-05:00,13039.16015625,13039.16015625,13031.58203125,13031.58203125,4865000,0,0
2022-03-08 13:30:00-05:00,13033.556640625,13033.556640625,13007.609375,13008.033203125,16659000,0,0
2022-03-08 13:31:00-05:00,13006.6015625,13006.6015625,12989.4267578125,12989.4267578125,6562000,0,0
2022-03-08 13:32:00-05:00,12989.40625,12990.021484375,12972.421875,12986.6728515625,13602000,0,0
2022-03-08 13:33:00-05:00,12988.6572265625,13001.625,12987.70703125,13001.625,14245000,0,0
2022-03-08 13:34:00-05:00,12996.6240234375,12996.6240234375,12984.869140625,12986.353515625,11666000,0,0
2022-03-08 13:35:00-05:00,12986.2158203125,12993.4013671875,12986.2158203125,12990.7607421875,8342000,0,0
2022-03-08 13:36:00-05:00,12992.779296875,12993.5556640625,12986.4033203125,12990.40234375,9391000,0,0
2022-03-08 13:37:00-05:00,12991.15625,12991.15625,12979.56640625,12981.59765625,9772000,0,0
2022-03-08 13:38:00-05:00,12979.3095703125,12979.3095703125,12972.2451171875,12973.8564453125,9539000,0,0
2022-03-08 13:39:00-05:00,12974.212890625,12977.9560546875,12970.517578125,12977.8388671875,8903000,0,0
2022-03-08 13:40:00-05:00,12977.4921875,12979.2314453125,12972.4697265625,12979.2314453125,10718000,0,0
2022-03-08 13:41:00-05:00,12979.8837890625,12979.8837890625,12953.31640625,12958.7314453125,11120000,0,0
2022-03-08 13:42:00-05:00,12960.74609375,12963.86328125,12956.76171875,12957.736328125,10380000,0,0
2022-03-08 13:43:00-05:00,12958.6240234375,12978.5107421875,12958.6240234375,12978.220703125,10156000,0,0
2022-03-08 13:44:00-05:00,12976.2060546875,12976.5439453125,12968.5927734375,12976.5439453125,9112000,0,0
2022-03-08 13:45:00-05:00,12977.3505859375,12977.423828125,12961.744140625,12963.3095703125,7828000,0,0
2022-03-08 13:46:00-05:00,12966.2275390625,12971.8671875,12960.767578125,12971.8671875,8682000,0,0
2022-03-08 13:47:00-05:00,12970.9892578125,12988.7021484375,12970.9892578125,12986.078125,8688000,0,0
2022-03-08 13:48:00-05:00,12978.17578125,12978.4775390625,12946.7158203125,12949.2236328125,11181000,0,0
2022-03-08 13:49:00-05:00,12949.2646484375,12952.640625,12948.2919921875,12950.541015625,10971000,0,0
2022-03-08 13:50:00-05:00,12948.935546875,12948.935546875,12938.60546875,12939.3056640625,7392000,0,0
2022-03-08 13:51:00-05:00,12938.7587890625,12940.6142578125,12926.2919921875,12926.2919921875,7844000,0,0
2022-03-08 13:52:00-05:00,12927.306640625,12937.6845703125,12927.306640625,12937.306640625,8297000,0,0
2022-03-08 13:53:00-05:00,12937.1787109375,12939.484375,12931.6220703125,12932.517578125,10975000,0,0
2022-03-08 13:54:00-05:00,12927.240234375,12927.240234375,12910.869140625,12912.646484375,6346000,0,0
2022-03-08 13:55:00-05:00,12908.56640625,12908.56640625,12901.0791015625,12902.255859375,13582000,0,0
2022-03-08 13:56:00-05:00,12905.0341796875,12905.7333984375,12902.7431640625,12905.0146484375,4335000,0,0
2022-03-08 13:57:00-05:00,12904.9501953125,12910.099609375,12898.859375,12899.77734375,12033000,0,0
2022-03-08 13:58:00-05:00,12898.7861328125,12898.7861328125,12884.6689453125,12887.0166015625,4890000,0,0
2022-03-08 13:59:00-05:00,12887.8935546875,12891.0537109375,12880.822265625,12880.822265625,10262000,0,0
2022-03-08 14:00:00-05:00,12879.142578125,12881.458984375,12873.47265625,12873.47265625,3983000,0,0
2022-03-08 14:01:00-05:00,12870.72265625,12870.72265625,12847.453125,12847.69140625,15875000,0,0
2022-03-08 14:02:00-05:00,12842.6884765625,12847.263671875,12828.2783203125,12834.2177734375,5916000,0,0
2022-03-08 14:03:00-05:00,12832.7958984375,12842.4443359375,12832.7958984375,12840.9990234375,13851000,0,0
2022-03-08 14:04:00-05:00,12837.4912109375,12849.76171875,12836.2763671875,12848.93359375,3244000,0,0
2022-03-08 14:05:00-05:00,12845.8505859375,12850.5625,12842.416015625,12850.5625,12907000,0,0
2022-03-08 14:06:00-05:00,12855.416015625,12879.609375,12855.416015625,12878.6220703125,5592000,0,0
2022-03-08 14:07:00-05:00,12876.552734375,12891.6259765625,12873.2646484375,12891.2119140625,14946000,0,0
2022-03-08 14:08:00-05:00,12894.0771484375,12894.0771484375,12866.6923828125,12866.6923828125,5254000,0,0
2022-03-08 14:09:00-05:00,12867.236328125,12880.4423828125,12867.236328125,12877.3349609375,11605000,0,0
2022-03-08 14:10:00-05:00,12874.705078125,12879.041015625,12873.2099609375,12875.384765625,3797000,0,0
2022-03-08 14:11:00-05:00,12873.271484375,12873.271484375,12862.59375,12864.5517578125,10178000,0,0
2022-03-08 14:12:00-05:00,12861.2685546875,12861.2685546875,12840.984375,12840.984375,5565000,0,0
2022-03-08 14:13:00-05:00,12844.8720703125,12863.9580078125,12844.8720703125,12862.0322265625,12119000,0,0
2022-03-08 14:14:00-05:00,12863.7353515625,12876.6484375,12863.7353515625,12868.4970703125,3318000,0,0
2022-03-08 14:15:00-05:00,12868.1064453125,12868.1064453125,12853.8515625,12854.49609375,7040000,0,0
2022-03-08 14:16:00-05:00,12854.560546875,12871.2783203125,12854.560546875,12868.625,6573000,0,0
2022-03-08 14:17:00-05:00,12867.79296875,12867.79296875,12860.3291015625,12862.330078125,5812000,0,0
2022-03-08 14:18:00-05:00,12863.0927734375,12884.0048828125,12863.0927734375,12884.0048828125,5559000,0,0
2022-03-08 14:19:00-05:00,12882.060546875,12882.890625,12876.24609375,12876.24609375,7909000,0,0
2022-03-08 14:20:00-05:00,12876.568359375,12880.9404296875,12874.5244140625,12877.9521484375,6615000,0,0
2022-03-08 14:21:00-05:00,12876.58984375,12876.58984375,12856.5703125,12858.90625,8144000,0,0
2022-03-08 14:22:00-05:00,12858.9638671875,12858.9638671875,12836.306640625,12837.001953125,6702000,0,0
2022-03-08 14:23:00-05:00,12843.0009765625,12882.4384765625,12840.23828125,12882.4384765625,8998000,0,0
2022-03-08 14:24:00-05:00,12884.390625,12885.455078125,12879.134765625,12884.162109375,11836000,0,0
2022-03-08 14:25:00-05:00,12879.87890625,12889.35546875,12878.0556640625,12889.35546875,6653000,0,0
2022-03-08 14:26:00-05:00,12888.25390625,12907.2236328125,12888.25390625,12907.2236328125,7707000,0,0
2022-03-08 14:27:00-05:00,12909.248046875,12930.962890625,12909.248046875,12930.962890625,8254000,0,0
2022-03-08 14:28:00-05:00,12930.17578125,12930.5283203125,12923.4384765625,12925.9365234375,9055000,0,0
2022-03-08 14:29:00-05:00,12924.517578125,12930.18359375,12922.0087890625,12928.7880859375,7379000,0,0
2022-03-08 14:30:00-05:00,12927.1494140625,12943.4306640625,12925.0810546875,12941.8505859375,8732000,0,0
2022-03-08 14:31:00-05:00,12938.8876953125,12942.1474609375,12935.9248046875,12936.935546875,11354000,0,0
2022-03-08 14:32:00-05:00,12937.8125,12937.8125,12919.7841796875,12924.6298828125,8380000,0,0
2022-03-08 14:33:00-05:00,12921.787109375,12922.982421875,12900.9208984375,12900.9208984375,7209000,0,0
2022-03-08 14:34:00-05:00,12896.310546875,12901.50390625,12896.2119140625,12897.9619140625,9158000,0,0
2022-03-08 14:35:00-05:00,12901.5390625,12914.20703125,12900.732421875,12912.8291015625,5897000,0,0
